SampleID	Abiotrophia	Acetobacterium	Acidaminococcus	Acidovorax	Acinetobacter	Actinomyces	Akkermansia	Alistipes	Allisonella	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerorhabdus	Anaerostipes	Anaerotruncus	Anaerovorax	Anoxybacillus	Arcobacter	Atopobium	Bacillus	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Brachybacterium	Brachyspira	Bradyrhizobium	Brevibacillus	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Catenibacterium	Cellulosilyticum	Cetobacterium	Chlorophyta	Chryseobacterium	Cloacibacillus	Clostridium IV	Clostridium XI	Clostridium XVIII	Clostridium XlVa	Clostridium XlVb	Clostridium sensu stricto	Collinsella	Comamonas	Coprobacillus	Coprococcus	Coraliomargarita	Coriobacterium	Corynebacterium	Desulfovibrio	Dialister	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eikenella	Elusimicrobium	Enterobacter	Enterococcus	Enterorhabdus	Erysipelotrichaceae_incertae_sedis	Escherichia/Shigella	Eubacterium	Faecalibacterium	Flavobacterium	Flavonifractor	Fusobacterium	Gardnerella	Gemella	Gordonibacter	Granulicatella	Haemophilus	Holdemania	Howardella	Hydrogenoanaerobacterium	Klebsiella	Kytococcus	Lachnospiracea_incertae_sedis	Lactobacillus	Lactococcus	Lactonifactor	Leuconostoc	Megamonas	Megasphaera	Mitsuokella	Mogibacterium	Moraxella	Murdochiella	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oxalobacter	Parabacteroides	Paraprevotella	Parasporobacterium	Parasutterella	Parvimonas	Pediococcus	Pelospora	Peptococcus	Peptoniphilus	Phascolarctobacterium	Porphyromonas	Prevotella	Propionibacterium	Proteus	Pseudoflavonifractor	Pseudomonas	Pyramidobacter	Ralstonia	Roseburia	Rothia	Ruminococcus	Slackia	Solobacterium	Sporobacter	Staphylococcus	Streptococcus	Streptophyta	Subdoligranulum	Succinatimonas	Sutterella	TM7_genera_incertae_sedis	Turicibacter	Varibaculum	Veillonella	Victivallis	Weissella	Zymophilus	unclassified_Acidaminococcaceae	unclassified_Actinobacteria	unclassified_Actinomycetales	unclassified_Alphaproteobacteria	unclassified_Bacteria	unclassified_Bacteroidales	unclassified_Bacteroidetes	unclassified_Burkholderiales	unclassified_Clostridia	unclassified_Clostridiaceae 1	unclassified_Clostridiales	unclassified_Clostridiales_Incertae Sedis XIII	unclassified_Coriobacteriaceae	unclassified_Deltaproteobacteria	unclassified_Desulfovibrionaceae	unclassified_Enterobacteriaceae	unclassified_Erysipelotrichaceae	unclassified_Firmicutes	unclassified_Flavobacteriales	unclassified_Fusobacteriaceae	unclassified_Lachnospiraceae	unclassified_Micrococcaceae	unclassified_Opitutae	unclassified_Pasteurellaceae	unclassified_Peptococcaceae 1	unclassified_Porphyromonadaceae	unclassified_Prevotellaceae	unclassified_Proteobacteria	unclassified_Rhizobiales	unclassified_Ruminococcaceae	unclassified_Sphingomonadaceae	unclassified_Succinivibrionaceae	unclassified_Sutterellaceae
70-1001-2031	0	0	4	0	0	1	0	146	3	0	0	0	0	0	1	0	0	0	0	0	1429	1	0	11	220	0	0	0	0	7	18	0	0	0	0	0	0	0	0	1	0	0	31	4	0	33	0	0	0	0	0	0	13	0	0	62	0	0	0	0	0	0	0	0	0	0	149	0	1	2	0	1	0	0	0	0	0	0	0	0	421	0	0	0	0	0	3	0	0	0	0	0	0	1	0	30	0	329	29	0	2	0	0	0	0	0	0	0	15206	0	0	0	0	0	0	157	0	0	7	0	0	0	18	0	0	0	2441	0	0	0	1	0	0	0	0	0	0	12	22	0	0	1	0	0	12	0	0	0	0	0	92	0	0	1	149	0	0	0	0	123	0	0	0	33	0	0	0
70-1001-2032	0	0	0	0	0	1	8	370	0	2	0	0	1	0	2	12	0	0	0	0	6673	0	0	0	586	0	0	0	0	26	9	0	0	0	0	0	0	0	0	9	9	9	44	4	542	20	0	0	578	0	0	0	1	0	0	61	0	5	0	0	0	0	0	1	0	0	2064	0	2	0	0	0	0	0	2	0	0	0	0	0	1345	0	0	0	0	0	0	0	0	0	0	0	43	0	0	298	6	146	0	0	79	0	0	0	1	0	0	0	1	0	0	9	0	0	0	129	0	307	1	0	2	0	0	1	0	0	0	0	3	0	1	4	0	0	78	0	0	17	1103	9	6	0	1	0	258	4	12	0	0	0	165	177	0	0	3186	0	0	0	0	255	0	984	0	1559	0	0	0
70-1001-2033	0	0	102	0	0	0	45	397	8	0	0	0	0	0	6	0	0	0	0	0	4583	0	0	13	1073	0	0	0	0	23	263	0	0	0	0	0	0	0	0	4	0	0	51	21	0	199	0	0	0	0	0	0	79	0	0	314	0	0	0	0	0	0	0	4	0	0	592	0	11	2	0	0	0	0	0	0	0	0	0	0	1297	9	0	0	0	0	122	0	0	0	0	0	0	2	4	118	0	893	30	0	6	0	0	0	0	0	0	0	6839	0	0	0	0	0	0	376	0	4	26	0	0	4	83	0	0	0	1758	0	0	0	4	0	0	0	8	2	0	38	135	0	0	0	0	0	60	6	0	0	4	0	188	26	0	0	754	0	0	0	0	282	0	2	0	359	0	0	2
70-1001-2034	0	0	52	0	0	0	12	150	10	0	0	0	0	0	2	0	0	0	0	0	1293	0	0	10	241	0	0	0	0	37	44	0	0	0	0	0	0	0	0	0	2	0	52	33	0	162	0	0	0	0	0	0	12	0	0	582	0	4	0	0	0	0	0	0	0	0	380	0	6	4	0	0	2	0	2	0	0	0	0	0	1198	4	0	0	0	0	35	0	0	0	0	0	0	2	2	35	0	150	39	0	2	0	0	0	0	0	0	0	12865	0	0	0	0	0	0	110	0	0	15	0	0	0	48	0	0	0	2713	0	0	0	2	0	0	0	2	0	0	52	46	0	0	0	0	0	15	0	0	0	0	0	29	2	0	0	478	0	0	0	0	150	0	0	0	145	0	0	2
70-1002-05	0	0	6	0	0	3	0	490	3	0	0	0	0	0	1	0	0	0	0	0	13001	0	0	9	160	0	0	0	0	23	12	0	0	9	0	0	0	0	0	160	10	0	3	32	0	212	3	0	220	0	0	0	0	0	0	55	0	19	0	0	0	0	0	90	0	0	2460	0	9	0	0	0	4	0	0	1	5	0	0	0	845	3	0	0	0	66	0	0	0	0	0	0	15	0	0	228	0	193	0	0	78	0	0	0	0	0	221	0	0	0	0	4	0	0	0	349	0	160	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	169	95	1	440	0	0	32	0	12	0	0	0	42	10	0	0	920	0	0	0	0	30	0	0	0	313	0	0	0
70-1002-06	0	0	1	0	0	1	0	83	1	0	0	0	0	0	0	5	0	0	0	0	6344	0	0	1	325	0	0	0	0	39	4	0	0	7	0	0	0	0	0	4	55	0	9	9	0	112	0	0	488	0	0	0	0	0	0	45	0	2	0	0	1	0	0	62	0	0	4493	0	4	0	0	0	1	0	0	0	3	0	0	0	4915	0	0	0	0	29	0	0	0	0	0	0	15	0	0	194	0	40	0	0	109	0	0	0	0	0	115	0	0	0	0	0	0	0	0	1010	0	130	0	0	0	0	6	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	203	43	0	86	0	0	38	0	3	0	0	0	92	15	0	0	1975	0	0	0	0	17	0	0	0	88	0	0	0
70-1002-07	0	0	27	0	0	1	0	1060	10	0	0	0	0	0	5	5	0	0	0	0	13162	1	0	19	340	0	0	0	0	27	12	0	0	165	0	0	0	0	0	3	2	1	19	21	0	191	0	4	247	0	0	0	0	0	0	50	0	1	0	0	4	0	0	52	1	0	614	0	14	1	0	0	3	0	1	0	10	0	3	0	1158	0	0	0	0	199	0	0	15	0	0	0	12	0	0	316	0	105	1	0	378	0	0	0	0	0	360	0	5	1	0	1	0	0	0	849	0	225	0	0	0	0	13	6	0	0	2	0	0	0	6	0	0	0	0	0	0	0	193	70	0	178	0	0	58	4	3	0	0	0	32	44	0	0	618	0	0	0	0	40	0	0	0	268	0	0	0
70-1002-08	0	0	13	0	0	0	0	1578	6	0	1	0	0	0	3	4	0	0	0	0	12674	0	0	15	398	0	0	0	0	17	30	0	0	62	0	0	0	0	0	9	3	1	9	15	0	142	0	0	99	0	0	0	0	0	0	120	0	1	0	0	0	0	0	55	0	0	948	0	28	0	0	1	2	1	0	1	3	0	0	0	1369	0	0	0	0	23	0	0	8	0	0	0	26	0	0	446	0	176	0	0	187	0	0	0	0	0	415	0	5	0	0	4	0	0	0	156	0	210	0	0	0	0	8	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	60	109	0	98	0	0	63	2	6	0	0	0	18	105	0	0	879	0	0	0	0	151	0	0	0	460	0	0	0
70-1002-09	0	0	2	0	0	3	0	1552	6	0	0	0	0	0	2	2	0	0	0	0	8304	0	0	9	382	0	0	0	0	42	11	0	0	14	0	0	0	0	0	4	0	2	3	26	123	103	0	0	164	0	0	0	0	0	0	69	0	1	0	0	0	0	0	49	0	0	3278	0	15	0	0	0	2	0	0	1	3	0	0	0	2755	0	0	0	0	22	0	0	7	0	0	0	13	0	0	281	0	127	0	0	356	0	0	0	0	0	268	0	0	0	0	2	0	0	0	218	0	527	0	0	0	0	4	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	68	52	0	501	0	0	53	0	1	0	0	0	22	72	0	0	1070	0	0	0	0	25	0	0	0	609	0	0	0
70-1002-10	0	0	0	0	0	0	0	607	1	0	0	0	0	0	1	2	0	0	0	0	14009	0	0	0	312	0	0	0	0	29	0	0	0	154	0	0	0	0	0	2	0	3	13	29	0	0	0	0	558	0	0	0	0	0	0	152	0	4	0	0	0	1	0	284	1	0	1727	0	19	0	0	1	0	0	0	2	9	0	0	0	1619	0	0	0	0	0	0	0	1	0	0	0	31	0	0	179	0	109	0	0	0	0	0	0	0	0	51	0	1	0	0	1	0	0	0	274	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	124	0	0	2	0	29	0	3	0	0	0	17	11	0	0	568	0	0	0	0	88	0	1	0	118	0	0	0
70-1002-11	0	0	45	0	0	0	0	15	0	0	1	0	0	0	1	0	0	0	0	0	531	0	0	0	3478	0	0	0	0	60	1	0	0	0	0	0	0	0	0	1	52	17	75	105	29	156	0	0	1159	0	0	0	0	287	0	181	0	7	0	0	0	0	0	335	0	0	1679	0	53	1	0	1	0	4	0	4	0	0	0	0	4312	0	0	6	0	0	0	0	0	0	0	0	1	31	0	12	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	314	0	3114	0	0	0	0	32	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	92	0	0	0	0	5	0	46	0	0	0	1070	73	0	0	1699	0	0	0	0	1	0	0	0	857	0	0	0
70-1002-12	0	0	0	0	0	0	0	854	4	0	0	0	0	0	1	5	0	0	0	0	9073	0	0	0	310	0	0	0	0	74	0	0	0	19	0	0	0	0	0	5	1	0	9	62	16	0	0	0	152	0	0	0	0	0	0	53	0	1	0	0	0	0	0	139	0	0	2675	0	10	0	0	0	0	1	1	2	4	0	0	0	3019	0	0	0	0	0	0	0	1	0	0	0	44	0	0	348	0	124	0	0	0	0	0	0	0	0	191	0	0	0	0	1	0	0	0	471	0	730	0	0	0	0	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	174	115	0	0	0	0	59	1	5	0	0	0	113	12	0	0	1593	0	0	0	0	46	0	0	0	706	0	0	0
70-1002-14	0	0	0	0	0	0	0	831	0	0	0	0	0	0	0	2	0	0	0	0	14631	0	0	0	326	0	0	0	0	12	0	0	0	16	0	0	0	0	0	3	0	1	1	42	0	0	0	0	71	0	0	0	0	0	0	55	0	3	0	0	0	0	0	202	0	0	1425	0	5	0	0	0	0	0	0	1	3	0	0	0	1157	0	0	0	0	0	0	0	1	0	0	0	42	0	0	137	0	139	0	0	0	0	0	0	0	0	172	0	0	0	0	2	0	0	0	76	0	428	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	103	0	239	0	0	25	0	2	0	0	0	31	7	0	0	611	0	0	0	14	58	0	0	0	209	0	0	0
70-1002-15	0	0	0	0	0	0	0	1049	0	0	0	0	0	0	0	4	0	0	0	0	12111	0	0	0	213	0	0	0	0	26	0	0	0	8	0	0	0	0	0	26	0	2	4	19	22	0	0	0	64	0	0	0	0	0	0	35	0	0	0	0	0	0	0	49	0	0	1767	0	3	0	0	0	0	0	1	1	2	0	1	0	1879	0	0	0	0	0	0	0	2	0	0	0	57	0	0	109	0	127	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	769	0	379	0	0	0	0	12	4	0	0	0	1	0	0	12	0	0	0	0	0	0	1	40	69	0	160	0	0	31	0	2	0	0	0	48	30	0	0	1596	0	0	0	17	113	0	0	0	248	0	0	0
70-1002-2012	0	0	0	0	0	0	0	1621	5	0	0	0	0	0	1	1	0	0	0	0	9320	0	0	0	259	0	0	0	0	3	0	0	0	5	0	0	0	0	0	55	1	1	7	125	0	0	0	0	446	0	0	0	0	0	0	125	0	5	0	0	0	0	0	63	5	0	792	0	47	0	0	0	0	0	0	0	1	0	0	0	4290	0	0	0	0	0	0	0	0	0	0	0	23	0	0	249	0	71	0	0	0	0	0	0	0	0	434	0	1	0	0	1	0	0	0	332	1	1051	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	74	56	0	0	0	0	24	0	1	0	0	0	23	0	0	0	1026	0	0	0	0	23	0	0	0	649	0	0	0
70-1002-2013	0	0	1	0	0	0	0	1217	7	0	1	0	0	0	3	6	0	0	0	0	8534	0	0	0	480	0	0	0	0	63	0	0	0	57	0	0	0	0	0	5	9	0	12	28	0	0	0	0	196	0	0	0	0	0	0	121	0	3	0	0	0	0	0	221	0	0	2496	0	20	0	0	0	0	0	0	5	7	0	0	0	3075	0	0	0	0	0	0	0	4	0	0	0	48	0	1	464	0	87	1	0	0	0	0	0	0	0	255	0	2	0	0	3	0	0	0	367	0	593	0	0	0	0	5	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	85	133	0	0	3	0	74	0	4	0	0	0	80	38	0	0	1349	0	0	0	0	139	0	0	0	924	0	0	0
70-1002-2014	0	0	0	0	0	0	0	1495	1	0	0	0	0	0	1	0	0	0	0	0	12374	0	0	0	89	0	0	0	0	60	0	0	0	8	0	0	0	0	0	0	22	0	8	37	0	0	0	0	246	0	0	0	0	0	0	90	0	1	0	0	0	0	0	120	0	0	1724	0	18	0	0	0	0	0	0	0	1	0	0	0	1188	0	0	0	0	0	0	0	0	0	0	0	23	0	0	336	0	109	0	0	0	0	0	0	0	0	445	0	1	0	0	1	0	0	0	338	0	555	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	221	0	0	0	0	10	0	0	0	0	0	29	14	0	0	1148	0	0	0	0	81	0	0	0	322	0	0	0
70-1004-05	3	0	0	0	0	19	2394	203	0	0	0	0	0	0	7	6	0	0	3	0	2979	80	7	11	786	0	11	0	0	31	0	0	0	0	0	0	0	0	0	39	1102	1	17	2	136	0	0	1	92	0	0	0	1	203	0	631	0	8	0	0	6	7	0	8	5	0	463	0	12	0	0	2	719	1	4	30	0	0	0	0	1393	4	7	0	0	0	0	0	1	0	0	0	11	14	0	303	0	106	0	0	1	0	0	0	0	0	475	3	3	0	0	35	0	0	0	574	0	583	0	1	0	0	537	2	2	0	2	8	771	0	7	0	0	0	0	0	0	0	336	0	0	0	3	7	552	71	55	0	0	0	321	110	0	0	1653	0	0	0	0	2	2	0	0	3243	0	0	0
70-1004-07	0	0	0	0	0	0	1597	1725	0	1	0	0	0	0	16	6	0	0	0	0	6098	1483	15	38	702	0	73	0	0	3	0	0	5	0	0	0	0	0	4	49	160	7	11	10	39	1	0	57	62	0	0	0	0	5	0	95	0	2	0	0	2	7	0	18	19	0	130	0	5	0	0	0	43	0	0	4	0	0	0	0	685	1	0	0	0	0	0	0	0	0	0	0	263	2	0	936	0	587	2	0	133	1	0	0	0	0	752	11	5	0	0	20	0	0	0	6	0	369	0	1	0	0	29	0	0	0	0	0	106	0	0	0	0	0	0	0	0	141	298	0	0	0	2	0	430	27	10	0	0	0	322	100	0	0	510	0	0	0	0	5	0	0	0	2977	0	0	0
70-1004-08	0	0	0	0	0	0	264	786	0	3	0	0	0	0	4	3	0	0	0	0	11531	444	0	12	965	0	138	0	0	5	0	0	7	0	0	0	0	0	1	27	452	0	24	4	133	0	0	8	106	0	0	0	0	0	0	141	0	0	0	0	0	0	0	15	34	0	115	0	9	0	0	0	28	0	0	8	0	0	0	0	786	2	0	0	0	0	0	0	1	0	0	0	79	4	0	181	0	481	5	0	14	0	0	0	0	0	99	1	0	0	0	16	0	0	0	30	0	570	0	0	0	0	7	0	3	0	0	0	182	0	0	0	0	0	0	0	0	25	374	1	0	23	2	0	436	36	2	0	0	0	143	204	0	0	588	0	0	0	0	2	0	0	0	1669	0	0	0
70-1004-09	0	0	0	0	0	2	1829	641	0	2	0	0	0	0	10	8	0	0	0	0	7706	666	0	2	295	0	364	0	0	1	0	0	2	0	0	0	0	0	8	62	491	14	37	8	1164	0	0	26	155	0	0	0	0	0	1	57	0	6	0	0	0	0	0	25	7	0	22	0	5	13	0	0	94	0	0	3	0	0	0	0	378	0	22	0	0	0	0	0	2	0	0	0	122	6	0	296	0	211	0	0	10	8	0	0	0	0	37	0	0	0	0	5	1	0	0	9	0	577	0	0	0	0	16	1	0	0	0	1	583	0	0	0	0	0	0	0	0	96	536	0	0	2	5	0	399	50	14	0	0	0	327	985	0	0	657	0	0	0	0	1	0	0	0	2145	0	0	0
70-1004-1012	1	0	0	0	0	9	141	636	0	0	0	0	0	0	8	1	0	0	0	0	7267	552	2	33	781	0	23	0	0	31	0	0	1	0	0	0	0	0	1	2	169	0	7	0	67	0	0	3	57	0	0	0	0	112	0	303	0	2	0	0	0	0	0	4	8	0	115	0	2	2	0	2	50	2	0	4	0	0	0	0	576	1	6	0	0	0	0	0	0	0	0	0	92	2	0	952	0	893	0	0	17	0	0	0	0	0	624	0	2	0	0	6	0	0	0	54	0	29	0	0	0	0	50	0	0	0	0	1	99	0	0	0	0	0	0	0	0	4994	64	0	0	0	2	0	99	4	37	0	0	0	131	43	0	0	914	0	0	0	0	0	0	0	0	1138	0	0	0
70-1004-1013	3	0	0	0	0	21	3214	661	0	1	0	0	0	0	11	2	0	0	4	0	6965	333	2	22	213	0	17	0	0	7	0	0	3	0	0	0	0	0	0	1	45	0	18	1	4	2	0	5	34	0	0	0	0	56	0	60	0	3	0	0	0	0	0	3	20	0	44	0	1	0	0	0	23	1	0	5	0	0	0	0	389	0	17	0	0	0	0	0	3	0	0	0	44	0	0	1186	0	399	0	0	3	0	0	0	0	0	969	0	3	0	0	3	0	0	0	17	0	98	0	2	0	1	1033	0	0	0	0	5	17	0	0	0	0	0	0	0	0	2935	53	0	0	0	1	0	105	9	10	0	0	0	99	42	0	0	374	0	0	0	0	0	0	0	0	1604	0	0	0
70-1004-1014	2	0	0	0	0	10	1926	507	0	0	0	0	0	0	27	16	0	0	2	0	4706	405	0	18	1237	0	37	0	0	25	0	0	2	0	0	0	0	0	0	13	668	3	14	6	179	1	0	0	153	0	0	0	0	148	0	237	0	2	0	0	0	0	0	8	4	0	560	0	6	0	0	2	101	3	0	10	0	0	1	0	845	3	5	0	0	0	0	0	2	0	0	0	26	3	0	820	0	179	0	0	0	0	0	0	0	0	995	1	1	0	0	6	0	0	0	148	1	520	0	0	0	0	417	0	0	0	0	7	267	0	0	0	0	0	0	0	0	103	93	0	0	0	3	0	234	11	40	0	0	0	200	137	0	0	1439	0	0	0	0	0	0	0	0	3678	0	0	0
70-1004-13	0	0	487	0	0	1	46	1616	5	1	0	0	0	0	18	1	0	0	0	0	3006	0	0	8	247	0	0	0	0	15	175	0	0	0	0	0	0	0	0	5	0	0	89	3	0	132	0	0	39	0	0	0	50	0	0	17	0	4	0	0	0	0	0	3	7	0	1111	0	17	0	0	0	1	1	0	0	0	0	0	0	1582	0	4	0	0	0	88	0	0	0	0	0	0	0	2	853	0	407	50	0	219	0	0	0	0	0	0	0	7905	0	0	5	0	0	0	146	0	84	23	0	0	0	11	0	0	0	451	0	0	0	1	0	0	0	4	0	0	105	150	0	0	0	7	0	25	0	3	0	1	0	20	1	0	0	756	0	0	0	0	211	0	0	0	1010	0	0	0
70-1004-15	0	0	0	0	0	1	0	2270	0	1	0	0	0	0	11	0	0	0	0	0	8560	0	0	16	884	0	0	0	0	32	0	0	0	0	0	0	0	0	0	48	66	7	22	1	4	0	0	0	146	0	0	0	0	3	0	110	0	1	0	0	0	0	0	0	0	0	2304	0	4	0	0	0	6	0	0	1	0	0	1	0	1214	0	0	0	0	0	0	0	0	0	0	0	15	0	0	898	0	29	0	0	182	0	0	0	0	0	199	0	0	0	0	6	0	0	0	150	0	98	0	0	0	0	13	0	1	0	0	0	98	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	56	8	5	0	0	0	118	3	0	0	1294	0	0	0	0	0	0	0	0	2008	0	0	0
70-1005-04	0	0	0	0	0	7	1475	236	0	0	0	0	0	0	0	2	0	0	0	0	2809	0	0	0	318	0	0	0	0	60	11	0	0	0	0	0	0	0	0	31	0	1	101	28	4	49	0	0	37	0	0	0	0	0	0	102	0	0	0	0	0	0	0	85	1	0	288	0	10	0	0	1	0	2	5	2	0	0	1	0	674	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	10	546	0	0	796	0	0	0	0	0	632	0	10519	0	0	0	0	0	0	222	0	0	8	0	0	0	92	17	0	0	0	1	0	0	10	0	0	0	0	0	0	0	253	0	0	0	0	0	41	3	4	0	2	0	170	102	0	125	840	0	0	0	0	0	0	0	0	471	0	0	0
70-1005-05	0	0	0	0	0	0	989	555	0	0	0	0	0	0	2	2	0	0	0	0	5242	0	0	0	249	0	0	0	0	58	8	0	0	0	0	0	0	0	0	2	1	1	157	64	0	34	0	0	46	0	0	0	0	0	0	150	0	1	0	0	0	0	0	86	0	0	725	0	8	0	0	0	0	0	1	2	0	0	0	0	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	13	678	0	1	703	0	0	0	0	0	488	0	6162	0	0	1	0	0	0	154	0	339	5	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	374	0	0	0	0	0	41	2	1	0	4	0	200	229	0	78	1925	0	0	0	2	0	0	0	0	448	0	0	0
70-1005-06	0	0	0	0	0	0	238	299	0	1	1	0	0	0	1	1	0	0	1	0	1722	0	1	0	284	0	0	0	0	17	9	0	0	0	0	0	0	0	0	34	1	1	72	26	1	17	0	0	37	0	0	0	0	0	0	90	0	0	0	0	0	0	0	115	0	0	492	0	10	0	0	0	0	0	8	3	0	0	0	0	1025	0	1	0	0	0	0	0	0	0	0	0	0	0	0	36	3	471	0	1	351	0	0	0	0	0	115	0	12840	0	0	0	0	0	0	178	0	170	2	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	324	0	0	0	0	0	65	4	2	0	2	0	350	38	0	9	1380	0	0	0	1	0	0	0	0	380	0	0	0
70-1005-07	0	0	0	0	0	3	10	958	0	2	0	0	0	0	2	2	0	0	1	0	10592	15	0	0	354	0	0	0	0	195	24	0	0	0	0	0	0	0	0	43	2	13	73	47	0	506	0	0	104	0	0	2	0	0	0	105	0	26	0	0	0	0	1	106	0	0	1981	0	104	0	0	0	0	0	0	3	0	0	0	0	808	0	3	0	0	0	0	0	1	0	0	0	7	0	0	190	11	10	5	1	2	0	0	0	0	0	239	0	0	1	0	3	0	0	0	273	1	252	0	0	0	0	18	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1259	2	0	0	1	0	171	14	101	0	36	0	254	29	0	0	1130	0	0	0	0	3	0	2	0	1125	0	0	0
70-1005-09	0	0	0	0	0	0	2	444	0	0	0	0	0	0	1	2	0	0	0	0	14229	0	0	0	956	0	0	0	0	17	5	0	0	0	0	0	0	0	0	2	0	0	82	21	0	3	0	0	57	0	0	0	0	0	0	132	0	2	0	0	0	0	0	68	1	0	384	0	2	0	0	0	0	0	0	2	0	0	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	464	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	270	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	26	2	3	0	5	0	346	71	0	0	1179	0	0	0	0	0	0	0	0	702	0	0	0
70-1005-10	0	0	0	0	0	0	0	326	0	1	0	0	0	0	1	5	0	0	0	0	13747	0	0	0	548	0	0	0	0	55	13	0	0	0	0	0	0	0	0	2	0	1	74	18	0	145	0	0	48	0	0	0	0	0	0	87	0	7	0	0	0	0	0	38	0	0	763	0	7	0	0	0	0	0	0	1	0	0	0	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	6	313	0	0	1	0	0	0	0	0	234	0	0	0	0	0	0	0	0	188	0	43	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	526	0	0	0	0	0	42	0	14	0	1	0	120	32	0	0	1916	0	0	0	0	0	0	0	0	687	0	0	0
70-1005-1011	0	0	0	0	0	4	4631	877	0	2	0	0	0	0	1	5	0	0	0	0	2206	1	0	0	483	0	0	0	0	299	7	0	0	0	0	0	0	0	0	18	1	1	73	82	1	112	0	0	144	0	0	0	0	0	0	211	0	3	0	0	0	0	1	94	0	0	1047	0	43	0	0	0	0	0	1	7	0	0	0	0	1207	0	0	1	0	0	0	0	0	1	0	0	0	0	0	104	34	1260	0	1	1279	0	0	0	0	0	1550	0	879	0	0	2	0	0	0	142	0	203	11	0	0	0	5	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	660	0	0	0	0	0	652	16	22	0	11	0	155	57	0	1	1794	0	0	0	2	0	0	0	0	824	0	0	0
70-1005-1013	0	0	0	0	0	3	4380	411	0	1	0	0	0	0	1	2	0	0	0	0	5726	0	0	0	667	0	0	0	0	105	14	0	0	0	0	0	0	0	0	37	0	0	87	82	3	27	0	0	54	0	0	0	0	0	0	318	0	1	0	0	0	0	0	135	0	0	318	0	56	0	0	0	0	1	6	2	0	0	0	0	1002	0	1	0	0	0	0	0	0	0	0	0	0	0	0	127	18	666	0	1	604	0	0	0	0	0	729	0	1618	0	0	0	0	0	0	264	0	28	12	0	0	0	6	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	307	0	0	0	0	0	75	5	6	0	9	0	194	78	0	1277	1142	0	0	0	4	0	0	0	0	609	0	0	0
70-1005-1021	0	0	0	0	0	1	8	1462	0	3	0	0	0	0	5	5	0	0	0	0	8630	0	0	0	726	0	0	0	0	74	18	0	0	0	0	0	0	0	0	8	0	3	21	49	0	34	0	0	123	0	0	0	0	0	0	106	0	6	0	0	0	0	0	117	0	0	661	0	19	0	0	0	0	0	0	6	0	0	0	0	1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	18	934	0	1	0	0	0	0	0	0	146	0	4	0	0	5	0	0	0	90	0	271	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0	0	112	14	11	0	5	0	462	23	0	0	1368	0	0	0	0	0	0	1	0	2941	0	0	0
70-1005-1022	0	0	0	0	0	0	18	653	0	1	0	0	0	0	2	7	0	0	0	0	11485	0	0	0	723	0	0	0	0	41	9	0	0	0	0	0	0	0	0	19	0	1	71	101	0	9	0	0	71	0	0	0	0	0	0	130	0	2	0	0	0	1	1	94	0	0	354	0	7	0	0	0	0	0	0	5	0	0	0	0	1652	0	2	0	0	0	0	0	0	0	0	0	0	0	0	209	11	485	0	0	0	0	0	0	0	0	227	0	0	0	0	1	0	0	0	267	0	167	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	416	0	0	0	0	0	69	3	4	0	5	0	267	42	0	0	1519	0	0	0	0	0	0	0	0	2077	0	0	0
